Date,Fixing Close,Close
12/02/2015,-0.684617,11346.29987
11/02/2015,-0.69186,11346.51793
10/02/2015,-0.702138,11346.73923
09/02/2015,-0.705521,11346.96161
06/02/2015,-0.71407,11347.63686
05/02/2015,-0.715027,11347.86225
04/02/2015,-0.721958,11348.08983
03/02/2015,-0.702567,11348.3113
02/02/2015,-0.675273,11348.52417
30/01/2015,-0.678498,11349.16587
29/01/2015,-0.697963,11349.38591
28/01/2015,-0.748131,11349.62177
27/01/2015,-0.755313,11349.8599
26/01/2015,-0.726632,11350.08899
23/01/2015,-1.693478,11351.69098
22/01/2015,-1.546207,11352.17856
21/01/2015,-0.086836,11352.20594
20/01/2015,-0.066098,11352.22679
19/01/2015,-0.042709,11352.24025
16/01/2015,-0.0365,11352.27478
15/01/2015,-0.027674,11352.28351
14/01/2015,-0.029439,11352.29279
13/01/2015,-0.028323,11352.30172
12/01/2015,-0.020395,11352.30816
09/01/2015,-0.017245,11352.32447
08/01/2015,-0.019287,11352.33055
07/01/2015,-0.031233,11352.3404
06/01/2015,-0.027533,11352.34908
05/01/2015,-0.027237,11352.35767
31/12/2014,0.003368,11352.35236
30/12/2014,-0.014656,11352.35698
29/12/2014,0.000235,11352.35691
24/12/2014,-0.005918,11352.36624
23/12/2014,-0.009091,11352.36911
22/12/2014,-0.005813,11352.37094
19/12/2014,-0.002817,11352.37361
18/12/2014,0.009047,11352.37075
17/12/2014,0.000599,11352.37056
16/12/2014,-0.00069,11352.37078
15/12/2014,-0.013797,11352.37513
12/12/2014,-0.004963,11352.37983
11/12/2014,-0.017082,11352.38521
10/12/2014,-0.007452,11352.38756
09/12/2014,0.001829,11352.38699
08/12/2014,0.000282,11352.3869
05/12/2014,-0.00215,11352.38893
04/12/2014,0.007964,11352.38642
03/12/2014,-0.003792,11352.38762
02/12/2014,-0.001461,11352.38808
01/12/2014,0.001775,11352.38752
28/11/2014,-0.015032,11352.40174
27/11/2014,0.01058,11352.3984
26/11/2014,0.006122,11352.39647
25/11/2014,-0.002515,11352.39727
24/11/2014,-0.004485,11352.39868
21/11/2014,-0.006473,11352.4048
20/11/2014,-0.005887,11352.40666
19/11/2014,-0.002251,11352.40737
18/11/2014,-0.002024,11352.40801
17/11/2014,-0.006801,11352.41015
14/11/2014,-0.003761,11352.41371
13/11/2014,0.009125,11352.41083
12/11/2014,-0.019527,11352.41699
11/11/2014,-0.018816,11352.42292
10/11/2014,-0.021996,11352.42986
07/11/2014,0.006738,11352.42349
06/11/2014,-0.006144,11352.42542
05/11/2014,0.000471,11352.42527
04/11/2014,-0.00789,11352.42776
03/11/2014,-0.003525,11352.42887
31/10/2014,-0.034484,11352.4615
30/10/2014,-0.006667,11352.4636
29/10/2014,-0.004203,11352.46492
28/10/2014,-0.014162,11352.46939
27/10/2014,-0.018171,11352.47512
24/10/2014,-0.019777,11352.49383
23/10/2014,0.002001,11352.4932
22/10/2014,-0.001614,11352.49371
21/10/2014,-0.004479,11352.49512
20/10/2014,-0.000278,11352.49521
17/10/2014,0.005855,11352.48967
16/10/2014,-0.002285,11352.49039
15/10/2014,0.000818,11352.49013
14/10/2014,0.007096,11352.48789
13/10/2014,0.013081,11352.48377
10/10/2014,0.01461,11352.46995
09/10/2014,0.011706,11352.46626
08/10/2014,0.000374,11352.46614
07/10/2014,0.006409,11352.46412
06/10/2014,-0.001254,11352.46451
03/10/2014,-0.01138,11352.47528
02/10/2014,-0.010241,11352.47851
01/10/2014,-0.005411,11352.48021
30/09/2014,0.01231,11352.47633
29/09/2014,-0.008714,11352.47908
26/09/2014,-0.00389,11352.48276
25/09/2014,-0.003013,11352.48371
24/09/2014,-0.012614,11352.48769
23/09/2014,-0.004762,11352.48919
22/09/2014,-0.014265,11352.49369
19/09/2014,0.005787,11352.48821
18/09/2014,-0.021345,11352.49494
17/09/2014,-0.020527,11352.50142
16/09/2014,-0.016479,11352.50661
15/09/2014,-0.003932,11352.50785
12/09/2014,-0.006883,11352.51437
11/09/2014,-0.005588,11352.51613
10/09/2014,-0.012621,11352.52011
09/09/2014,-0.011104,11352.52361
08/09/2014,0.001205,11352.52323
05/09/2014,0.001238,11352.52206
04/09/2014,0.001001,11352.52174
03/09/2014,0.011344,11352.51817
02/09/2014,0.001643,11352.51765
01/09/2014,-0.005842,11352.51949
29/08/2014,0.006218,11352.51361
28/08/2014,-0.009641,11352.51665
27/08/2014,-0.000214,11352.51671
26/08/2014,-0.007228,11352.51899
25/08/2014,-0.004246,11352.52033
22/08/2014,-0.000795,11352.52108
21/08/2014,-0.003143,11352.52208
20/08/2014,-0.006418,11352.5241
19/08/2014,-0.009929,11352.52723
18/08/2014,-0.020635,11352.53374
15/08/2014,-0.030021,11352.56214
14/08/2014,-0.024445,11352.56985
13/08/2014,-0.020245,11352.57623
12/08/2014,-0.021932,11352.58315
11/08/2014,-0.033798,11352.59381
08/08/2014,-0.029019,11352.62126
07/08/2014,-0.023197,11352.62857
06/08/2014,-0.018747,11352.63449
05/08/2014,-0.021326,11352.64121
04/08/2014,-0.0272,11352.64979
31/07/2014,-0.034751,11352.69362
30/07/2014,-0.029617,11352.70296
29/07/2014,-0.045361,11352.71727
28/07/2014,-0.030089,11352.72676
25/07/2014,-0.01815,11352.74393
24/07/2014,-0.02493,11352.75179
23/07/2014,-0.016074,11352.75686
22/07/2014,-0.013926,11352.76125
21/07/2014,-0.028097,11352.77011
18/07/2014,-0.021979,11352.79091
17/07/2014,-0.018523,11352.79675
16/07/2014,-0.032282,11352.80693
15/07/2014,-0.03198,11352.81701
14/07/2014,-0.025598,11352.82508
11/07/2014,-0.03117,11352.85457
10/07/2014,-0.020389,11352.861
09/07/2014,-0.030609,11352.87066
08/07/2014,-0.024152,11352.87827
07/07/2014,-0.036509,11352.88979
04/07/2014,-0.028847,11352.91708
03/07/2014,-0.025396,11352.92509
02/07/2014,-0.02654,11352.93346
01/07/2014,-0.020485,11352.93992
30/06/2014,-0.036625,11352.95147
27/06/2014,-0.024602,11352.97474
26/06/2014,-0.031358,11352.98463
25/06/2014,-0.018911,11352.99059
24/06/2014,-0.005833,11352.99243
23/06/2014,-0.038805,11353.00467
20/06/2014,-0.015121,11353.01898
19/06/2014,-0.015535,11353.02388
18/06/2014,-0.015518,11353.02877
17/06/2014,-0.023857,11353.0363
16/06/2014,-0.018489,11353.04213
13/06/2014,-0.03543,11353.07565
12/06/2014,-0.035934,11353.08698
11/06/2014,-0.03011,11353.09647
10/06/2014,-0.021903,11353.10338
06/06/2014,-0.018825,11353.12713
05/06/2014,-0.031728,11353.13713
04/06/2014,-0.012409,11353.14105
03/06/2014,-0.028924,11353.15017
02/06/2014,-0.021786,11353.15704
30/05/2014,-0.022355,11353.17819
28/05/2014,-0.026917,11353.19517
27/05/2014,-0.019648,11353.20136
26/05/2014,-0.01382,11353.20572
23/05/2014,-0.012937,11353.21796
22/05/2014,-0.020337,11353.22438
21/05/2014,-0.02321,11353.2317
20/05/2014,-0.019948,11353.23799
19/05/2014,-0.010822,11353.2414
16/05/2014,-0.015583,11353.25614
15/05/2014,-0.011724,11353.25984
14/05/2014,-0.013059,11353.26396
13/05/2014,-0.011123,11353.26747
12/05/2014,-0.007973,11353.26998
09/05/2014,0.001271,11353.26878
08/05/2014,-0.009308,11353.27171
07/05/2014,-0.015858,11353.27671
06/05/2014,-0.012724,11353.28073
05/05/2014,-0.010579,11353.28406
02/05/2014,-0.000054,11353.28411
30/04/2014,-0.038873,11353.30863
29/04/2014,-0.017773,11353.31424
28/04/2014,-0.016929,11353.31958
25/04/2014,-0.019571,11353.33809
24/04/2014,-0.021403,11353.34484
23/04/2014,-0.019466,11353.35098
22/04/2014,-0.02509,11353.35889
17/04/2014,-0.01906,11353.38895
16/04/2014,-0.021629,11353.39577
15/04/2014,-0.015573,11353.40068
14/04/2014,-0.017185,11353.4061
11/04/2014,-0.024039,11353.42884
10/04/2014,-0.012418,11353.43276
09/04/2014,-0.011004,11353.43623
08/04/2014,-0.017841,11353.44186
07/04/2014,-0.012109,11353.44568
04/04/2014,-0.009346,11353.45452
03/04/2014,0.007977,11353.452
02/04/2014,-0.025772,11353.46013
01/04/2014,-0.01723,11353.46556
31/03/2014,-0.000316,11353.46566
28/03/2014,-0.022105,11353.48658
27/03/2014,-0.018214,11353.49232
26/03/2014,-0.014634,11353.49694
25/03/2014,-0.007511,11353.49931
24/03/2014,-0.009535,11353.50231
21/03/2014,-0.013778,11353.51535
20/03/2014,-0.029042,11353.52451
19/03/2014,-0.018881,11353.53046
18/03/2014,-0.016277,11353.5356
17/03/2014,-0.017183,11353.54102
14/03/2014,-0.013699,11353.55398
13/03/2014,-0.021538,11353.56077
12/03/2014,-0.019458,11353.56691
11/03/2014,-0.013072,11353.57103
10/03/2014,-0.013658,11353.57534
07/03/2014,-0.012372,11353.58704
06/03/2014,-0.010701,11353.59042
05/03/2014,-0.022893,11353.59764
04/03/2014,-0.018905,11353.6036
03/03/2014,-0.023547,11353.61103
28/02/2014,-0.02602,11353.63564
27/02/2014,-0.01354,11353.63991
26/02/2014,-0.013315,11353.64411
25/02/2014,-0.032393,11353.65433
24/02/2014,-0.030739,11353.66402
21/02/2014,-0.020545,11353.68346
20/02/2014,-0.015958,11353.68849
19/02/2014,-0.01852,11353.69433
18/02/2014,-0.024456,11353.70205
17/02/2014,-0.02117,11353.70872
14/02/2014,-0.025318,11353.73268
13/02/2014,-0.006551,11353.73474
12/02/2014,-0.016877,11353.74007
11/02/2014,-0.013962,11353.74447
10/02/2014,-0.009885,11353.74759
07/02/2014,-0.013671,11353.76052
06/02/2014,-0.021203,11353.76721
05/02/2014,-0.011165,11353.77073
04/02/2014,-0.013785,11353.77508
03/02/2014,-0.01323,11353.77925
31/01/2014,-0.015391,11353.79381
30/01/2014,-0.015149,11353.79859
29/01/2014,-0.024012,11353.80617
28/01/2014,-0.016604,11353.8114
27/01/2014,-0.020919,11353.818
24/01/2014,-0.013195,11353.83048
23/01/2014,-0.020817,11353.83705
22/01/2014,-0.015212,11353.84185
21/01/2014,-0.013349,11353.84606
20/01/2014,-0.009422,11353.84903
17/01/2014,-0.007982,11353.85658
16/01/2014,-0.012681,11353.86058
15/01/2014,-0.016169,11353.86568
14/01/2014,-0.016201,11353.87079
13/01/2014,-0.0147,11353.87543
10/01/2014,-0.015385,11353.88998
09/01/2014,-0.016541,11353.8952
08/01/2014,-0.016409,11353.90037
07/01/2014,-0.008264,11353.90298
06/01/2014,-0.021257,11353.90968
03/01/2014,-0.017995,11353.92671
31/12/2013,0.089315,11353.8422
30/12/2013,-0.034104,11353.85296
27/12/2013,-0.032551,11353.88376
24/12/2013,-0.006162,11353.88959
23/12/2013,-0.006682,11353.8917
20/12/2013,-0.016727,11353.90752
19/12/2013,-0.01339,11353.91174
18/12/2013,-0.016149,11353.91684
17/12/2013,-0.017066,11353.92222
16/12/2013,-0.023028,11353.92948
13/12/2013,-0.021793,11353.9501
12/12/2013,-0.019155,11353.95614
11/12/2013,-0.011107,11353.95965
10/12/2013,-0.011107,11353.96315
09/12/2013,-0.02221,11353.97015
06/12/2013,-0.024001,11353.99286
05/12/2013,-0.018392,11353.99866
04/12/2013,-0.030983,11354.00844
03/12/2013,-0.021653,11354.01527
02/12/2013,-0.021278,11354.02198
29/11/2013,-0.033343,11354.05352
28/11/2013,0.0003,11354.05343
27/11/2013,-0.013708,11354.05775
26/11/2013,-0.018507,11354.06359
25/11/2013,-0.01298,11354.06768
22/11/2013,-0.02607,11354.09235
21/11/2013,-0.015934,11354.09738
20/11/2013,-0.012127,11354.1012
19/11/2013,-0.019448,11354.10733
18/11/2013,-0.016236,11354.11246
15/11/2013,-0.022294,11354.13355
14/11/2013,-0.015596,11354.13847
13/11/2013,-0.015383,11354.14332
12/11/2013,-0.016953,11354.14867
11/11/2013,-0.022634,11354.15581
08/11/2013,-0.02631,11354.1807
07/11/2013,-0.016691,11354.18596
06/11/2013,-0.020245,11354.19235
05/11/2013,-0.018693,11354.19825
04/11/2013,-0.015659,11354.20318
01/11/2013,-0.014861,11354.21725
31/10/2013,-0.016479,11354.22244
30/10/2013,-0.017613,11354.228
29/10/2013,-0.022477,11354.23509
28/10/2013,-0.011844,11354.23882
25/10/2013,-0.015741,11354.25372
24/10/2013,-0.006073,11354.25563
23/10/2013,-0.01375,11354.25997
22/10/2013,-0.023967,11354.26753
21/10/2013,-0.013587,11354.27181
18/10/2013,-0.013366,11354.28446
17/10/2013,-0.016272,11354.28959
16/10/2013,-0.021263,11354.2963
15/10/2013,-0.007414,11354.29864
14/10/2013,-0.010041,11354.3018
11/10/2013,-0.013249,11354.31434
10/10/2013,-0.001288,11354.31474
09/10/2013,-0.008519,11354.31743
08/10/2013,-0.020075,11354.32376
07/10/2013,-0.007279,11354.32606
04/10/2013,-0.014962,11354.34022
03/10/2013,-0.014532,11354.3448
02/10/2013,-0.020685,11354.35132
01/10/2013,-0.014326,11354.35584
30/09/2013,-0.001193,11354.35622
27/09/2013,-0.009666,11354.36536
26/09/2013,-0.011029,11354.36884
25/09/2013,-0.015477,11354.37372
24/09/2013,-0.013642,11354.37803
23/09/2013,-0.008586,11354.38073
20/09/2013,-0.004973,11354.38544
19/09/2013,-0.009778,11354.38852
18/09/2013,-0.013715,11354.39285
17/09/2013,-0.018394,11354.39865
16/09/2013,-0.005478,11354.40038
13/09/2013,-0.013529,11354.41318
12/09/2013,-0.015148,11354.41796
11/09/2013,-0.013299,11354.42215
10/09/2013,-0.005067,11354.42375
09/09/2013,-0.009698,11354.42681
06/09/2013,-0.016634,11354.44255
05/09/2013,-0.021079,11354.4492
04/09/2013,-0.018028,11354.45488
03/09/2013,-0.016965,11354.46023
02/09/2013,0.008055,11354.45769
30/08/2013,0.010574,11354.44769
29/08/2013,-0.020279,11354.45408
28/08/2013,-0.018257,11354.45984
27/08/2013,-0.024752,11354.46765
26/08/2013,0.004922,11354.4661
23/08/2013,-0.012467,11354.47789
22/08/2013,-0.002588,11354.47871
21/08/2013,-0.017139,11354.48411
20/08/2013,-0.01483,11354.48879
19/08/2013,-0.031582,11354.49875
16/08/2013,-0.021446,11354.51904
15/08/2013,-0.024513,11354.52678
14/08/2013,-0.018151,11354.5325
13/08/2013,-0.014501,11354.53707
12/08/2013,-0.023263,11354.54441
09/08/2013,-0.017238,11354.56072
08/08/2013,-0.020284,11354.56712
07/08/2013,-0.023291,11354.57447
06/08/2013,-0.02141,11354.58122
05/08/2013,-0.015265,11354.58603
02/08/2013,0.000859,11354.58522
31/07/2013,-0.005746,11354.58885
30/07/2013,-0.00887,11354.59164
29/07/2013,-0.017158,11354.59706
26/07/2013,-0.025615,11354.62129
25/07/2013,-0.020996,11354.62792
24/07/2013,-0.022022,11354.63486
23/07/2013,-0.019225,11354.64093
22/07/2013,-0.014068,11354.64536
19/07/2013,0.004407,11354.64119
18/07/2013,0.000411,11354.64106
17/07/2013,-0.002066,11354.64171
16/07/2013,0.001919,11354.64111
15/07/2013,-0.009146,11354.64399
12/07/2013,-0.006744,11354.65038
11/07/2013,-0.006061,11354.65229
10/07/2013,-0.013523,11354.65655
09/07/2013,-0.009522,11354.65956
08/07/2013,-0.019471,11354.6657
05/07/2013,0.001285,11354.66448
04/07/2013,-0.011512,11354.66811
03/07/2013,-0.017264,11354.67356
02/07/2013,-0.006295,11354.67554
01/07/2013,-0.002897,11354.67646
28/06/2013,0.004224,11354.67246
27/06/2013,0.00138,11354.67202
26/06/2013,-0.011378,11354.67561
25/06/2013,0.007305,11354.67331
24/06/2013,-0.027478,11354.68198
21/06/2013,-0.016012,11354.69713
20/06/2013,-0.016568,11354.70235
19/06/2013,-0.014645,11354.70697
18/06/2013,-0.015121,11354.71174
17/06/2013,-0.014659,11354.71636
14/06/2013,-0.00853,11354.72444
13/06/2013,-0.013521,11354.7287
12/06/2013,-0.017416,11354.73419
11/06/2013,-0.023579,11354.74163
10/06/2013,-0.01793,11354.74729
07/06/2013,-0.018434,11354.76473
06/06/2013,0.011024,11354.76125
05/06/2013,-0.013712,11354.76558
04/06/2013,-0.01634,11354.77073
03/06/2013,-0.003375,11354.7718
31/05/2013,-0.024285,11354.79477
30/05/2013,-0.029597,11354.80411
29/05/2013,-0.030717,11354.8138
28/05/2013,-0.014393,11354.81834
27/05/2013,-0.034626,11354.82926
24/05/2013,-0.044112,11354.871
23/05/2013,-0.044518,11354.88504
22/05/2013,-0.043598,11354.89879
21/05/2013,-0.047761,11354.91386
17/05/2013,-0.022379,11354.94209
16/05/2013,-0.037631,11354.95396
15/05/2013,-0.032085,11354.96408
14/05/2013,-0.030172,11354.9736
13/05/2013,-0.026601,11354.98199
10/05/2013,-0.01433,11354.99555
08/05/2013,-0.0067,11354.99978
07/05/2013,-0.007512,11355.00214
06/05/2013,-0.007512,11355.00451
03/05/2013,-0.034189,11355.03686
02/05/2013,-0.025263,11355.04483
30/04/2013,-0.008163,11355.04998
29/04/2013,-0.012513,11355.05393
26/04/2013,-0.040078,11355.09185
25/04/2013,-0.038508,11355.104
24/04/2013,-0.042596,11355.11744
23/04/2013,-0.009756,11355.12051
22/04/2013,-0.006173,11355.12246
19/04/2013,-0.002248,11355.12459
18/04/2013,-0.011524,11355.12822
17/04/2013,-0.007395,11355.13055
16/04/2013,-0.0075,11355.13292
15/04/2013,-0.009763,11355.136
12/04/2013,-0.037319,11355.17131
11/04/2013,-0.00955,11355.17433
10/04/2013,-0.017927,11355.17998
09/04/2013,-0.002791,11355.18086
08/04/2013,0.00066,11355.18065
05/04/2013,-0.0003,11355.18094
04/04/2013,0.012642,11355.17695
03/04/2013,-0.012678,11355.18095
02/04/2013,-0.018408,11355.18675
28/03/2013,-0.017292,11355.21402
27/03/2013,-0.027455,11355.22268
26/03/2013,-0.02192,11355.2296
25/03/2013,-0.00069,11355.22982
22/03/2013,-0.039587,11355.26728
21/03/2013,0.011137,11355.26376
20/03/2013,-0.014973,11355.26849
19/03/2013,-0.0135,11355.27274
18/03/2013,-0.025606,11355.28082
15/03/2013,-0.029627,11355.30886
14/03/2013,-0.050951,11355.32493
13/03/2013,-0.023031,11355.33219
12/03/2013,-0.033007,11355.3426
11/03/2013,-0.030109,11355.3521
08/03/2013,-0.004871,11355.35671
07/03/2013,-0.014228,11355.3612
06/03/2013,-0.031642,11355.37118
05/03/2013,-0.024548,11355.37892
04/03/2013,-0.036447,11355.39042
01/03/2013,-0.040049,11355.42832
28/02/2013,-0.035067,11355.43938
27/02/2013,-0.021005,11355.446
26/02/2013,-0.015253,11355.45081
25/02/2013,-0.039549,11355.46329
22/02/2013,-0.023064,11355.48511
21/02/2013,-0.032955,11355.49551
20/02/2013,-0.012911,11355.49958
19/02/2013,-0.049623,11355.51523
18/02/2013,-0.041091,11355.5282
15/02/2013,-0.033577,11355.55997
14/02/2013,-0.027615,11355.56868
13/02/2013,-0.041806,11355.58187
12/02/2013,-0.010756,11355.58526
11/02/2013,-0.041933,11355.59849
08/02/2013,-0.028209,11355.62518
07/02/2013,-0.033638,11355.63579
06/02/2013,-0.039749,11355.64833
05/02/2013,-0.011887,11355.65208
04/02/2013,-0.032978,11355.66248
01/02/2013,-0.02557,11355.68668
31/01/2013,-0.028182,11355.69557
30/01/2013,0.01383,11355.69121
29/01/2013,-0.033149,11355.70166
28/01/2013,-0.04142,11355.71473
25/01/2013,-0.032946,11355.74591
24/01/2013,-0.012511,11355.74985
23/01/2013,-0.047071,11355.7647
22/01/2013,-0.040488,11355.77747
21/01/2013,-0.050845,11355.79351
18/01/2013,-0.069929,11355.85968
17/01/2013,-0.071801,11355.88233
16/01/2013,-0.071475,11355.90488
15/01/2013,-0.055422,11355.92236
14/01/2013,-0.006571,11355.92443
11/01/2013,-0.04918,11355.97097
10/01/2013,-0.102526,11356.00332
09/01/2013,-0.078305,11356.02802
08/01/2013,-0.066762,11356.04908
07/01/2013,-0.023851,11356.0566
04/01/2013,0.026207,11356.0318
03/01/2013,0.04,11356.01918
31/12/2012,0.032766,11355.98817
28/12/2012,-0.06324,11356.04802
27/12/2012,-0.055037,11356.06538
24/12/2012,-0.017451,11356.0819
21/12/2012,0.000209,11356.0817
20/12/2012,-0.01003,11356.08486
19/12/2012,-0.034629,11356.09579
18/12/2012,-0.025783,11356.10392
17/12/2012,-0.032911,11356.1143
14/12/2012,-0.031864,11356.14445
13/12/2012,-0.024833,11356.15229
12/12/2012,-0.010301,11356.15554
11/12/2012,-0.040847,11356.16842
10/12/2012,-0.018763,11356.17434
07/12/2012,-0.012505,11356.18618
06/12/2012,-0.03,11356.19564
05/12/2012,0.01,11356.19248
04/12/2012,-0.037602,11356.20435
03/12/2012,-0.04012,11356.217
30/11/2012,0.04,11356.17915
29/11/2012,0.016013,11356.1741
28/11/2012,0.026443,11356.16576
27/11/2012,0.030511,11356.15613
26/11/2012,0.026456,11356.14779
23/11/2012,-0.000746,11356.14849
22/11/2012,-0.012,11356.15228
21/11/2012,-0.006143,11356.15421
20/11/2012,-0.006416,11356.15624
19/11/2012,-0.014553,11356.16083
16/11/2012,-0.040042,11356.19872
15/11/2012,-0.047295,11356.21364
14/11/2012,-0.049272,11356.22919
13/11/2012,-0.048734,11356.24456
12/11/2012,-0.060792,11356.26374
09/11/2012,-0.040589,11356.30215
08/11/2012,-0.033832,11356.31282
07/11/2012,-0.023035,11356.32009
06/11/2012,-0.039774,11356.33263
05/11/2012,-0.00763,11356.33504
02/11/2012,0.017273,11356.31869
01/11/2012,-0.089091,11356.3468
31/10/2012,-0.027541,11356.35549
30/10/2012,-0.027541,11356.36417
29/10/2012,-0.0344,11356.37503
26/10/2012,-0.029259,11356.40272
25/10/2012,-0.043033,11356.41629
24/10/2012,-0.015594,11356.42121
23/10/2012,0.000276,11356.42112
22/10/2012,-0.013838,11356.42549
19/10/2012,0.003709,11356.42198
18/10/2012,-0.016598,11356.42721
17/10/2012,-0.026763,11356.43566
16/10/2012,-0.029625,11356.445
15/10/2012,-0.011597,11356.44866
12/10/2012,-0.029955,11356.47701
11/10/2012,-0.012381,11356.48091
10/10/2012,-0.021104,11356.48757
09/10/2012,-0.029949,11356.49702
08/10/2012,0.026073,11356.48879
05/10/2012,0.029533,11356.46085
04/10/2012,-0.01977,11356.46708
03/10/2012,-0.035434,11356.47826
02/10/2012,-0.052233,11356.49474
01/10/2012,-0.033864,11356.50542
28/09/2012,0.022813,11356.48383
27/09/2012,0.01,11356.48068
26/09/2012,0.012,11356.47689
25/09/2012,0.01375,11356.47255
24/09/2012,0.029333,11356.4633
21/09/2012,-0.026724,11356.48859
20/09/2012,-0.02,11356.4949
19/09/2012,-0.057586,11356.51307
18/09/2012,-0.026572,11356.52145
17/09/2012,-0.035298,11356.53258
14/09/2012,-0.057745,11356.58723
13/09/2012,-0.053689,11356.60417
12/09/2012,-0.045667,11356.61857
11/09/2012,-0.057588,11356.63674
10/09/2012,-0.068889,11356.65847
07/09/2012,0.015,11356.64428
06/09/2012,0.019596,11356.6381
05/09/2012,0.027951,11356.62928
04/09/2012,-0.009597,11356.63231
03/09/2012,0.016953,11356.62696
31/08/2012,-0.023866,11356.64954
30/08/2012,0.009239,11356.64663
29/08/2012,-0.065505,11356.66729
28/08/2012,0.018,11356.66161
27/08/2012,-0.044956,11356.6758
24/08/2012,0.010409,11356.66595
23/08/2012,-0.0344,11356.6768
22/08/2012,-0.05084,11356.69284
21/08/2012,0.026842,11356.68437
20/08/2012,0.027879,11356.67557
17/08/2012,0.04,11356.63772
16/08/2012,0.018155,11356.63199
15/08/2012,-0.02956,11356.64132
14/08/2012,-0.043704,11356.6551
13/08/2012,-0.046747,11356.66985
10/08/2012,-0.038496,11356.70628
09/08/2012,0.000224,11356.70621
08/08/2012,-0.090994,11356.73492
07/08/2012,-0.042393,11356.74829
06/08/2012,-0.061842,11356.7678
03/08/2012,-0.029911,11356.79611
02/08/2012,-0.084913,11356.82289
31/07/2012,-0.057817,11356.85937
30/07/2012,-0.011111,11356.86288
27/07/2012,0.015937,11356.84779
26/07/2012,0.022051,11356.84084
25/07/2012,0.005531,11356.83909
24/07/2012,0.015527,11356.8342
23/07/2012,-0.019474,11356.84034
20/07/2012,-0.064843,11356.90171
19/07/2012,-0.031512,11356.91165
18/07/2012,0.023888,11356.90411
17/07/2012,-0.047501,11356.9191
16/07/2012,-0.045751,11356.93353
13/07/2012,-0.031629,11356.96346
12/07/2012,-0.029188,11356.97267
11/07/2012,0.012187,11356.96883
10/07/2012,0.012679,11356.96483
09/07/2012,0.016564,11356.9596
06/07/2012,0.012842,11356.94745
05/07/2012,0.014286,11356.94294
04/07/2012,0.015,11356.93821
03/07/2012,-0.032377,11356.94842
02/07/2012,0.016596,11356.94319
29/06/2012,0.027838,11356.91684
28/06/2012,0.014857,11356.91215
27/06/2012,0.007969,11356.90964
26/06/2012,0.018,11356.90396
25/06/2012,0.017908,11356.89831
22/06/2012,0.019905,11356.87947
21/06/2012,0.016167,11356.87437
20/06/2012,0.016039,11356.86931
19/06/2012,0.0186,11356.86345
18/06/2012,0.012551,11356.85949
15/06/2012,0.01014,11356.84989
14/06/2012,0.013989,11356.84548
13/06/2012,0.018333,11356.83969
12/06/2012,0.007623,11356.83729
11/06/2012,0.017212,11356.83186
08/06/2012,0.017427,11356.81537
07/06/2012,0.019259,11356.80929
06/06/2012,0.00219,11356.8086
05/06/2012,0.01638,11356.80343
04/06/2012,0.014768,11356.79877
01/06/2012,0.012319,11356.78711
31/05/2012,0.016374,11356.78195
30/05/2012,0.019938,11356.77566
29/05/2012,0.017373,11356.77018
25/05/2012,-0.015409,11356.78962
24/05/2012,-0.011233,11356.79317
23/05/2012,-0.023324,11356.80052
22/05/2012,-0.009299,11356.80346
21/05/2012,-0.010889,11356.80689
18/05/2012,0.011042,11356.79644
16/05/2012,-0.00745,11356.80114
15/05/2012,0.003038,11356.80019
14/05/2012,-0.004286,11356.80154
11/05/2012,-0.00513,11356.80639
10/05/2012,-0.007136,11356.80864
09/05/2012,0.007517,11356.80627
08/05/2012,0.012795,11356.80224
07/05/2012,0.001319,11356.80182
04/05/2012,-0.004019,11356.80562
03/05/2012,-0.011253,11356.80917
02/05/2012,-0.00055,11356.80935
30/04/2012,-0.017135,11356.82016
27/04/2012,-0.004765,11356.82467
26/04/2012,-0.004222,11356.826
25/04/2012,-0.00271,11356.82686
24/04/2012,0.000277,11356.82677
23/04/2012,-0.016752,11356.83205
20/04/2012,-0.011617,11356.84305
19/04/2012,0.006899,11356.84087
18/04/2012,-0.008251,11356.84348
17/04/2012,0.016512,11356.83827
16/04/2012,0.007143,11356.83601
13/04/2012,-0.013188,11356.84849
12/04/2012,-0.007279,11356.85079
11/04/2012,-0.000555,11356.85097
10/04/2012,-0.002768,11356.85184
05/04/2012,-0.008783,11356.86569
04/04/2012,-0.008971,11356.86852
03/04/2012,-0.024125,11356.87613
02/04/2012,-0.000503,11356.87629
30/03/2012,0.007232,11356.86945
29/03/2012,0.001901,11356.86885
28/03/2012,0.009415,11356.86588
27/03/2012,0.013202,11356.86171
26/03/2012,0.008488,11356.85904
23/03/2012,0.011417,11356.84823
22/03/2012,0.011037,11356.84475
21/03/2012,-0.000927,11356.84504
20/03/2012,0.005705,11356.84324
19/03/2012,-0.005187,11356.84488
16/03/2012,-0.006232,11356.85077
15/03/2012,-0.003537,11356.85189
14/03/2012,0.009361,11356.84894
13/03/2012,0.019839,11356.84268
12/03/2012,-0.000962,11356.84298
09/03/2012,-0.00787,11356.85043
08/03/2012,-0.000318,11356.85053
07/03/2012,-0.013135,11356.85467
06/03/2012,0.006446,11356.85264
05/03/2012,0.003428,11356.85156
02/03/2012,0.016694,11356.83576
01/03/2012,0.004013,11356.83449
29/02/2012,-0.001064,11356.83483
28/02/2012,-0.00872,11356.83758
27/02/2012,-0.006068,11356.83949
